area,quartos,suite,banheiros,vagas,pet,mobiliado,metro_proximo,Aluguel,Condomínio,IPTU,Seguro incêndio,Taxa de serviço,Total,neighborhood,score,price_per_sqm,rent_level,price_per_room,price_per_bathroom,rent_to_condo_ratio,rooms_per_area,bathrooms_per_area,luxury_score,cluster
33.0,1.0,0,1.0,0.0,1,0,1,2150,334.0,74,28.0,55.0,2641,vila-mariana,80.03030303030303,80.03030303030303,Low,2641.0,2641.0,6.437125748502994,0.030303030303030304,0.030303030303030304,1,1
29.0,1.0,0,1.0,0.0,1,1,1,3200,427.0,84,41.0,82.0,3834,vila-mariana,132.20689655172413,132.20689655172413,Low,3834.0,3834.0,7.494145199063232,0.034482758620689655,0.034482758620689655,2,0
25.0,1.0,0,1.0,0.0,0,1,1,2800,442.0,0,36.0,72.0,3354,vila-mariana,134.16,134.16,Low,3354.0,3354.0,6.334841628959276,0.04,0.04,2,0
72.0,2.0,2,3.0,2.0,1,0,0,4300,1598.0,388,55.0,111.0,6452,vila-mariana,89.61111111111111,89.61111111111111,Low,3226.0,2150.6666666666665,2.690863579474343,0.027777777777777776,0.041666666666666664,3,5
27.0,1.0,0,1.0,0.0,1,1,1,3320,650.0,88,43.0,85.0,4186,vila-mariana,155.03703703703704,155.03703703703704,Low,4186.0,4186.0,5.107692307692307,0.037037037037037035,0.037037037037037035,2,0
72.0,2.0,2,3.0,2.0,1,0,0,4300,1598.0,388,55.0,111.0,6452,vila-mariana,89.61111111111111,89.61111111111111,Low,3226.0,2150.6666666666665,2.690863579474343,0.027777777777777776,0.041666666666666664,3,5
84.0,2.0,1,2.0,2.0,1,1,1,9800,1800.0,750,125.0,253.0,12728,vila-mariana,151.52380952380952,151.52380952380952,Medium,6364.0,6364.0,5.444444444444445,0.023809523809523808,0.023809523809523808,5,4
28.0,1.0,0,1.0,0.0,1,1,1,2850,455.0,0,37.0,73.0,3415,vila-mariana,121.96428571428572,121.96428571428571,Low,3415.0,3415.0,6.263736263736264,0.03571428571428571,0.03571428571428571,2,0
43.0,1.0,1,2.0,1.0,1,0,1,4300,746.0,146,55.0,111.0,5358,vila-mariana,124.6046511627907,124.6046511627907,Low,5358.0,2679.0,5.7640750670241285,0.023255813953488372,0.046511627906976744,3,0
30.0,1.0,0,1.0,0.0,1,1,1,3990,686.0,45,51.0,103.0,4875,vila-mariana,162.5,162.5,Low,4875.0,4875.0,5.816326530612245,0.03333333333333333,0.03333333333333333,2,0
32.0,1.0,1,1.0,1.0,1,1,1,5000,400.0,117,64.0,129.0,5710,vila-mariana,178.4375,178.4375,Low,5710.0,5710.0,12.5,0.03125,0.03125,4,2
22.0,1.0,0,1.0,0.0,1,1,1,2350,400.0,84,30.0,60.0,2924,vila-mariana,132.9090909090909,132.9090909090909,Low,2924.0,2924.0,5.875,0.045454545454545456,0.045454545454545456,2,0
31.0,1.0,0,1.0,0.0,1,1,1,3200,445.0,84,41.0,82.0,3852,vila-mariana,124.25806451612904,124.25806451612904,Low,3852.0,3852.0,7.191011235955056,0.03225806451612903,0.03225806451612903,2,0
21.0,1.0,1,1.0,0.0,1,1,1,2750,572.0,6,35.0,71.0,3434,vila-mariana,163.52380952380952,163.52380952380952,Low,3434.0,3434.0,4.8076923076923075,0.047619047619047616,0.047619047619047616,4,0
31.0,1.0,0,1.0,0.0,0,1,1,3200,250.0,25,41.0,82.0,3598,vila-mariana,116.06451612903226,116.06451612903226,Low,3598.0,3598.0,12.8,0.03225806451612903,0.03225806451612903,2,0
76.0,2.0,0,1.0,0.0,1,1,1,5080,1200.0,34,65.0,131.0,6510,vila-mariana,85.65789473684211,85.65789473684211,Low,3255.0,6510.0,4.233333333333333,0.02631578947368421,0.013157894736842105,2,2
28.0,1.0,1,1.0,0.0,0,1,1,2960,290.0,140,38.0,76.0,3504,vila-mariana,125.14285714285714,125.14285714285714,Low,3504.0,3504.0,10.206896551724139,0.03571428571428571,0.03571428571428571,4,0
38.0,1.0,1,1.0,1.0,1,0,1,2400,400.0,0,31.0,62.0,2893,vila-mariana,76.13157894736842,76.13157894736842,Low,2893.0,2893.0,6.0,0.02631578947368421,0.02631578947368421,3,0
26.0,1.0,1,1.0,0.0,1,1,1,3490,700.0,38,45.0,90.0,4363,vila-mariana,167.80769230769232,167.80769230769232,Low,4363.0,4363.0,4.985714285714286,0.038461538461538464,0.038461538461538464,4,0
40.0,1.0,1,1.0,1.0,1,1,1,3420,961.0,64,44.0,88.0,4577,vila-mariana,114.425,114.425,Low,4577.0,4577.0,3.558792924037461,0.025,0.025,4,2
80.0,2.0,2,3.0,1.0,0,0,1,8000,1500.0,291,102.0,207.0,10100,vila-mariana,126.25,126.25,Low,5050.0,3366.6666666666665,5.333333333333333,0.025,0.0375,3,2
25.0,1.0,1,1.0,0.0,0,1,1,2920,408.0,47,37.0,75.0,3487,vila-mariana,139.48,139.48,Low,3487.0,3487.0,7.1568627450980395,0.04,0.04,4,0
31.0,1.0,0,1.0,0.0,1,1,1,3200,445.0,84,41.0,82.0,3852,vila-mariana,124.25806451612904,124.25806451612904,Low,3852.0,3852.0,7.191011235955056,0.03225806451612903,0.03225806451612903,2,0
100.0,2.0,0,1.0,1.0,1,0,1,3358,0.0,368,56.0,86.0,3868,vila-mariana,38.68,38.68,Low,1934.0,3868.0,3358.0,0.02,0.01,1,1
37.0,1.0,0,1.0,0.0,0,1,1,3850,420.0,0,49.0,99.0,4418,vila-mariana,119.4054054054054,119.4054054054054,Low,4418.0,4418.0,9.166666666666666,0.02702702702702703,0.02702702702702703,2,0
104.0,3.0,1,2.0,1.0,0,1,1,4000,1240.0,0,51.0,103.0,5394,vila-mariana,51.86538461538461,51.86538461538461,Low,1798.0,2697.0,3.225806451612903,0.028846153846153848,0.019230769230769232,4,5
31.0,1.0,1,1.0,0.0,1,1,1,3400,820.0,34,44.0,88.0,4386,vila-mariana,141.48387096774192,141.48387096774192,Low,4386.0,4386.0,4.146341463414634,0.03225806451612903,0.03225806451612903,4,0
28.0,1.0,0,1.0,0.0,1,1,1,2260,350.0,0,29.0,58.0,2697,vila-mariana,96.32142857142856,96.32142857142857,Low,2697.0,2697.0,6.457142857142857,0.03571428571428571,0.03571428571428571,2,0
28.0,1.0,0,1.0,0.0,1,1,1,3000,540.0,333,39.0,77.0,3989,vila-mariana,142.46428571428572,142.46428571428572,Low,3989.0,3989.0,5.555555555555555,0.03571428571428571,0.03571428571428571,2,0
22.0,1.0,0,1.0,0.0,1,1,1,2400,400.0,84,31.0,62.0,2977,vila-mariana,135.3181818181818,135.3181818181818,Low,2977.0,2977.0,6.0,0.045454545454545456,0.045454545454545456,2,0
42.0,1.0,0,1.0,1.0,1,1,1,4499,850.0,195,58.0,116.0,5718,vila-mariana,136.14285714285714,136.14285714285714,Low,5718.0,5718.0,5.292941176470588,0.023809523809523808,0.023809523809523808,2,2
25.0,1.0,0,1.0,0.0,1,1,1,2700,444.0,92,35.0,69.0,3340,vila-mariana,133.6,133.6,Low,3340.0,3340.0,6.081081081081081,0.04,0.04,2,0
23.0,1.0,0,1.0,0.0,1,1,1,2350,750.0,100,30.0,60.0,3290,vila-mariana,143.04347826086956,143.04347826086956,Low,3290.0,3290.0,3.1333333333333333,0.043478260869565216,0.043478260869565216,2,0
33.0,1.0,0,1.0,0.0,1,1,1,3500,650.0,67,45.0,90.0,4352,vila-mariana,131.87878787878788,131.87878787878788,Low,4352.0,4352.0,5.384615384615385,0.030303030303030304,0.030303030303030304,2,0
27.0,1.0,1,1.0,0.0,0,1,1,3000,479.0,59,39.0,77.0,3654,vila-mariana,135.33333333333334,135.33333333333334,Low,3654.0,3654.0,6.263048016701461,0.037037037037037035,0.037037037037037035,4,0
30.0,1.0,0,1.0,0.0,1,1,1,3130,820.0,167,40.0,81.0,4238,vila-mariana,141.26666666666668,141.26666666666668,Low,4238.0,4238.0,3.817073170731707,0.03333333333333333,0.03333333333333333,2,0
26.0,1.0,0,1.0,0.0,0,1,1,3200,450.0,75,41.0,82.0,3848,vila-mariana,148.0,148.0,Low,3848.0,3848.0,7.111111111111111,0.038461538461538464,0.038461538461538464,2,0
26.0,1.0,0,1.0,0.0,1,1,1,2900,407.0,74,37.0,75.0,3493,vila-mariana,134.34615384615384,134.34615384615384,Low,3493.0,3493.0,7.125307125307125,0.038461538461538464,0.038461538461538464,2,0
24.0,1.0,0,1.0,0.0,1,1,1,2719,500.0,84,35.0,70.0,3408,vila-mariana,142.0,142.0,Low,3408.0,3408.0,5.438,0.041666666666666664,0.041666666666666664,2,0
43.0,1.0,1,1.0,2.0,1,0,1,3000,1513.0,375,39.0,77.0,5004,vila-mariana,116.3720930232558,116.37209302325581,Low,5004.0,5004.0,1.982815598149372,0.023255813953488372,0.023255813953488372,4,2
92.0,3.0,1,2.0,2.0,1,0,1,6300,1600.0,584,80.0,163.0,8727,vila-mariana,94.8586956521739,94.8586956521739,Low,2909.0,4363.5,3.9375,0.03260869565217391,0.021739130434782608,4,5
36.0,1.0,1,1.0,0.0,1,1,1,3700,550.0,105,47.0,95.0,4497,vila-mariana,124.91666666666669,124.91666666666667,Low,4497.0,4497.0,6.7272727272727275,0.027777777777777776,0.027777777777777776,4,0
75.0,3.0,0,2.0,1.0,0,0,1,3300,1054.0,131,42.0,85.0,4612,vila-mariana,61.49333333333333,61.49333333333333,Low,1537.3333333333333,2306.0,3.130929791271347,0.04,0.02666666666666667,1,1
25.0,1.0,0,1.0,0.0,0,1,1,2510,380.0,75,32.0,65.0,3062,vila-mariana,122.48,122.48,Low,3062.0,3062.0,6.605263157894737,0.04,0.04,2,0
80.0,1.0,0,1.0,1.0,1,0,1,4000,822.0,10,51.0,103.0,4986,vila-mariana,62.325,62.325,Low,4986.0,4986.0,4.866180048661801,0.0125,0.0125,1,2
47.0,2.0,0,1.0,0.0,1,0,1,5000,680.0,0,64.0,129.0,5873,vila-mariana,124.95744680851064,124.95744680851064,Low,2936.5,5873.0,7.352941176470588,0.0425531914893617,0.02127659574468085,1,2
33.0,1.0,0,1.0,0.0,1,0,1,2150,334.0,74,28.0,55.0,2641,vila-mariana,80.03030303030303,80.03030303030303,Low,2641.0,2641.0,6.437125748502994,0.030303030303030304,0.030303030303030304,1,1
27.0,1.0,0,1.0,0.0,1,1,1,2580,650.0,0,33.0,66.0,3329,vila-mariana,123.29629629629628,123.29629629629629,Low,3329.0,3329.0,3.9692307692307693,0.037037037037037035,0.037037037037037035,2,0
41.0,1.0,0,1.0,1.0,1,1,1,6500,900.0,0,83.0,168.0,7651,vila-mariana,186.609756097561,186.609756097561,Low,7651.0,7651.0,7.222222222222222,0.024390243902439025,0.024390243902439025,2,2
100.0,2.0,0,1.0,1.0,1,0,1,3358,0.0,368,56.0,86.0,3868,vila-mariana,38.68,38.68,Low,1934.0,3868.0,3358.0,0.02,0.01,1,1
24.0,1.0,0,1.0,0.0,1,1,1,2719,500.0,84,35.0,70.0,3408,vila-mariana,142.0,142.0,Low,3408.0,3408.0,5.438,0.041666666666666664,0.041666666666666664,2,0
30.0,1.0,0,1.0,0.0,0,1,1,2600,500.0,142,33.0,67.0,3342,vila-mariana,111.4,111.4,Low,3342.0,3342.0,5.2,0.03333333333333333,0.03333333333333333,2,0
27.0,1.0,0,1.0,0.0,1,1,1,3250,386.0,25,42.0,84.0,3787,vila-mariana,140.25925925925927,140.25925925925927,Low,3787.0,3787.0,8.419689119170984,0.037037037037037035,0.037037037037037035,2,0
24.0,1.0,1,1.0,0.0,0,1,1,2700,450.0,67,35.0,69.0,3321,vila-mariana,138.375,138.375,Low,3321.0,3321.0,6.0,0.041666666666666664,0.041666666666666664,4,0
36.0,1.0,1,1.0,1.0,1,1,1,3600,870.0,184,46.0,93.0,4793,vila-mariana,133.13888888888889,133.13888888888889,Low,4793.0,4793.0,4.137931034482759,0.027777777777777776,0.027777777777777776,4,2
25.0,1.0,1,1.0,0.0,1,1,1,3190,580.0,0,41.0,82.0,3893,vila-mariana,155.72,155.72,Low,3893.0,3893.0,5.5,0.04,0.04,4,0
29.0,1.0,0,1.0,0.0,1,1,1,3200,427.0,84,41.0,82.0,3834,vila-mariana,132.20689655172413,132.20689655172413,Low,3834.0,3834.0,7.494145199063232,0.034482758620689655,0.034482758620689655,2,0
33.0,1.0,0,1.0,0.0,1,0,1,2700,720.0,59,35.0,69.0,3583,vila-mariana,108.57575757575758,108.57575757575758,Low,3583.0,3583.0,3.75,0.030303030303030304,0.030303030303030304,1,0
100.0,2.0,0,1.0,1.0,0,0,0,3649,1158.0,86,47.0,94.0,5034,vila-mariana,50.34,50.34,Low,2517.0,5034.0,3.1511226252158893,0.02,0.01,0,1
53.0,2.0,1,2.0,1.0,0,0,1,3500,758.0,69,45.0,90.0,4462,vila-mariana,84.18867924528301,84.18867924528301,Low,2231.0,2231.0,4.617414248021108,0.03773584905660377,0.03773584905660377,3,5
26.0,1.0,0,1.0,0.0,0,1,1,3200,450.0,75,41.0,82.0,3848,vila-mariana,148.0,148.0,Low,3848.0,3848.0,7.111111111111111,0.038461538461538464,0.038461538461538464,2,0
56.0,2.0,1,2.0,1.0,1,1,1,4700,1300.0,220,60.0,121.0,6401,vila-mariana,114.30357142857144,114.30357142857143,Low,3200.5,3200.5,3.6153846153846154,0.03571428571428571,0.03571428571428571,4,5
86.0,2.0,2,3.0,2.0,1,0,1,7000,1650.0,559,89.0,181.0,9479,vila-mariana,110.22093023255816,110.22093023255815,Low,4739.5,3159.6666666666665,4.242424242424242,0.023255813953488372,0.03488372093023256,4,5
27.0,1.0,0,1.0,0.0,1,1,1,3490,330.0,92,45.0,90.0,4047,vila-mariana,149.88888888888889,149.88888888888889,Low,4047.0,4047.0,10.575757575757576,0.037037037037037035,0.037037037037037035,2,0
33.0,1.0,0,1.0,0.0,1,1,1,3300,700.0,56,42.0,85.0,4183,vila-mariana,126.75757575757576,126.75757575757575,Low,4183.0,4183.0,4.714285714285714,0.030303030303030304,0.030303030303030304,2,0
29.0,1.0,0,1.0,0.0,1,1,1,3115,422.0,86,40.0,80.0,3743,vila-mariana,129.06896551724137,129.06896551724137,Low,3743.0,3743.0,7.381516587677726,0.034482758620689655,0.034482758620689655,2,0
65.0,2.0,1,2.0,1.0,1,1,1,6560,879.0,152,84.0,169.0,7844,vila-mariana,120.67692307692307,120.67692307692307,Low,3922.0,3922.0,7.463026166097839,0.03076923076923077,0.03076923076923077,4,2
27.0,1.0,0,1.0,0.0,1,1,1,3250,500.0,75,42.0,84.0,3951,vila-mariana,146.33333333333334,146.33333333333334,Low,3951.0,3951.0,6.5,0.037037037037037035,0.037037037037037035,2,0
25.0,1.0,0,1.0,0.0,1,1,1,2856,367.0,129,37.0,73.0,3462,vila-mariana,138.48,138.48,Low,3462.0,3462.0,7.782016348773842,0.04,0.04,2,0
98.0,2.0,1,2.0,2.0,1,0,1,7500,1800.0,397,96.0,194.0,9987,vila-mariana,101.90816326530611,101.90816326530613,Low,4993.5,4993.5,4.166666666666667,0.02040816326530612,0.02040816326530612,4,2
36.0,1.0,0,1.0,0.0,0,0,1,3366,600.0,108,43.0,87.0,4204,vila-mariana,116.77777777777776,116.77777777777777,Low,4204.0,4204.0,5.61,0.027777777777777776,0.027777777777777776,1,0
38.0,1.0,0,1.0,0.0,1,1,1,3100,580.0,13,40.0,80.0,3813,vila-mariana,100.34210526315788,100.34210526315789,Low,3813.0,3813.0,5.344827586206897,0.02631578947368421,0.02631578947368421,2,0
31.0,1.0,0,1.0,0.0,1,1,1,3900,580.0,107,50.0,101.0,4738,vila-mariana,152.83870967741936,152.83870967741936,Low,4738.0,4738.0,6.724137931034483,0.03225806451612903,0.03225806451612903,2,0
25.0,1.0,1,1.0,0.0,0,1,1,2500,600.0,0,32.0,64.0,3196,vila-mariana,127.84,127.84,Low,3196.0,3196.0,4.166666666666667,0.04,0.04,4,0
28.0,1.0,0,1.0,0.0,1,1,1,3300,650.0,88,42.0,85.0,4165,vila-mariana,148.75,148.75,Low,4165.0,4165.0,5.076923076923077,0.03571428571428571,0.03571428571428571,2,0
33.0,1.0,1,1.0,0.0,0,1,1,3200,426.0,0,41.0,82.0,3749,vila-mariana,113.6060606060606,113.60606060606061,Low,3749.0,3749.0,7.511737089201878,0.030303030303030304,0.030303030303030304,4,0
75.0,2.0,2,3.0,1.0,1,1,0,7300,950.0,120,93.0,189.0,8652,vila-mariana,115.36,115.36,Low,4326.0,2884.0,7.684210526315789,0.02666666666666667,0.04,3,5
39.0,2.0,0,1.0,0.0,1,0,0,2650,350.0,4,34.0,68.0,3106,vila-maria,79.64102564102564,79.64102564102564,Low,1553.0,3106.0,7.571428571428571,0.05128205128205128,0.02564102564102564,0,1
195.0,4.0,1,4.0,3.0,1,0,0,3500,2900.0,482,45.0,90.0,7017,vila-maria,35.98461538461538,35.98461538461538,Low,1754.25,1754.25,1.206896551724138,0.020512820512820513,0.020512820512820513,3,5
32.0,2.0,0,1.0,0.0,1,0,0,1100,330.0,42,14.0,28.0,1514,vila-maria,47.3125,47.3125,Low,757.0,1514.0,3.3333333333333335,0.0625,0.03125,0,1
38.0,2.0,0,1.0,1.0,1,0,0,2050,530.0,0,26.0,53.0,2659,vila-maria,69.97368421052632,69.97368421052632,Low,1329.5,2659.0,3.8679245283018866,0.05263157894736842,0.02631578947368421,0,1
32.0,2.0,0,1.0,0.0,1,0,0,1060,332.0,0,14.0,27.0,1433,vila-maria,44.78125,44.78125,Low,716.5,1433.0,3.1927710843373496,0.0625,0.03125,0,1
33.0,2.0,0,1.0,0.0,1,0,0,960,300.0,0,13.0,24.0,1297,vila-maria,39.30303030303031,39.303030303030305,Low,648.5,1297.0,3.2,0.06060606060606061,0.030303030303030304,0,1
47.0,2.0,0,1.0,1.0,1,0,0,2200,241.0,127,28.0,56.0,2652,vila-maria,56.42553191489362,56.42553191489362,Low,1326.0,2652.0,9.12863070539419,0.0425531914893617,0.02127659574468085,0,1
35.0,2.0,0,1.0,0.0,1,0,0,1180,360.0,0,15.0,30.0,1585,vila-maria,45.285714285714285,45.285714285714285,Low,792.5,1585.0,3.2777777777777777,0.05714285714285714,0.02857142857142857,0,1
32.0,2.0,0,1.0,0.0,1,0,0,1100,330.0,42,14.0,28.0,1514,vila-maria,47.3125,47.3125,Low,757.0,1514.0,3.3333333333333335,0.0625,0.03125,0,1
33.0,2.0,0,1.0,0.0,1,0,0,1150,400.0,2,15.0,29.0,1596,vila-maria,48.36363636363637,48.36363636363637,Low,798.0,1596.0,2.875,0.06060606060606061,0.030303030303030304,0,1
32.0,2.0,0,1.0,0.0,1,0,0,1100,300.0,2,14.0,28.0,1444,vila-maria,45.125,45.125,Low,722.0,1444.0,3.6666666666666665,0.0625,0.03125,0,1
45.0,1.0,0,1.0,0.0,1,0,0,1190,672.0,53,16.0,30.0,1961,vila-maria,43.577777777777776,43.577777777777776,Low,1961.0,1961.0,1.7708333333333333,0.022222222222222223,0.022222222222222223,0,1
80.0,2.0,0,1.0,0.0,1,0,0,1400,480.0,1,18.0,36.0,1935,vila-maria,24.1875,24.1875,Low,967.5,1935.0,2.9166666666666665,0.025,0.0125,0,1
42.0,1.0,0,1.0,0.0,0,0,0,1260,360.0,23,16.0,32.0,1691,vila-maria,40.26190476190476,40.26190476190476,Low,1691.0,1691.0,3.5,0.023809523809523808,0.023809523809523808,0,1
32.0,2.0,0,1.0,0.0,1,0,0,1037,400.0,83,14.0,26.0,1560,vila-maria,48.75,48.75,Low,780.0,1560.0,2.5925,0.0625,0.03125,0,1
32.0,2.0,0,1.0,0.0,1,0,0,1087,350.0,0,14.0,28.0,1479,vila-maria,46.21875,46.21875,Low,739.5,1479.0,3.105714285714286,0.0625,0.03125,0,1
32.0,2.0,0,1.0,0.0,1,0,0,970,440.0,0,13.0,25.0,1448,vila-maria,45.25,45.25,Low,724.0,1448.0,2.2045454545454546,0.0625,0.03125,0,1
45.0,1.0,0,1.0,0.0,1,0,0,1063,60.0,50,14.0,27.0,1214,vila-maria,26.977777777777774,26.977777777777778,Low,1214.0,1214.0,17.716666666666665,0.022222222222222223,0.022222222222222223,0,1
37.0,2.0,0,1.0,0.0,1,0,0,2000,434.0,0,26.0,51.0,2511,vila-maria,67.86486486486487,67.86486486486487,Low,1255.5,2511.0,4.608294930875576,0.05405405405405406,0.02702702702702703,0,1
32.0,2.0,0,1.0,0.0,1,0,0,1100,300.0,2,14.0,28.0,1444,vila-maria,45.125,45.125,Low,722.0,1444.0,3.6666666666666665,0.0625,0.03125,0,1
33.0,2.0,0,1.0,0.0,1,0,0,1170,356.0,0,15.0,30.0,1571,vila-maria,47.60606060606061,47.60606060606061,Low,785.5,1571.0,3.2865168539325844,0.06060606060606061,0.030303030303030304,0,1
40.0,2.0,0,1.0,0.0,1,0,0,1500,815.0,64,20.0,38.0,2437,vila-maria,60.925,60.925,Low,1218.5,2437.0,1.8404907975460123,0.05,0.025,0,1
34.0,1.0,0,1.0,0.0,0,0,0,1320,190.0,60,17.0,34.0,1621,vila-maria,47.6764705882353,47.6764705882353,Low,1621.0,1621.0,6.947368421052632,0.029411764705882353,0.029411764705882353,0,1
80.0,2.0,1,2.0,2.0,1,1,0,4600,780.0,140,59.0,119.0,5698,vila-maria,71.225,71.225,Low,2849.0,2849.0,5.897435897435898,0.025,0.025,4,5
37.0,2.0,0,1.0,0.0,1,0,0,1900,435.0,0,25.0,49.0,2409,vila-maria,65.10810810810811,65.10810810810811,Low,1204.5,2409.0,4.367816091954023,0.05405405405405406,0.02702702702702703,0,1
53.0,2.0,0,1.0,0.0,1,0,0,1600,762.0,60,21.0,41.0,2484,vila-maria,46.86792452830189,46.867924528301884,Low,1242.0,2484.0,2.099737532808399,0.03773584905660377,0.018867924528301886,0,1
37.0,2.0,0,1.0,0.0,1,0,0,1680,411.0,38,22.0,43.0,2194,vila-maria,59.2972972972973,59.2972972972973,Low,1097.0,2194.0,4.087591240875913,0.05405405405405406,0.02702702702702703,0,1
34.0,1.0,0,1.0,0.0,0,0,0,1290,190.0,57,17.0,33.0,1587,vila-maria,46.6764705882353,46.6764705882353,Low,1587.0,1587.0,6.7894736842105265,0.029411764705882353,0.029411764705882353,0,1
48.0,2.0,0,1.0,0.0,1,0,0,1850,80.0,42,24.0,47.0,2043,vila-maria,42.5625,42.5625,Low,1021.5,2043.0,23.125,0.041666666666666664,0.020833333333333332,0,1
18.0,1.0,0,1.0,0.0,1,0,0,1250,150.0,2,16.0,32.0,1450,vila-maria,80.55555555555556,80.55555555555556,Low,1450.0,1450.0,8.333333333333334,0.05555555555555555,0.05555555555555555,0,1
60.0,2.0,1,2.0,1.0,0,0,0,2790,650.0,184,36.0,72.0,3732,vila-maria,62.2,62.2,Low,1866.0,1866.0,4.292307692307692,0.03333333333333333,0.03333333333333333,2,5
53.0,2.0,0,1.0,1.0,1,0,0,3500,350.0,0,45.0,90.0,3985,vila-maria,75.18867924528301,75.18867924528301,Low,1992.5,3985.0,10.0,0.03773584905660377,0.018867924528301886,0,1
32.0,2.0,0,1.0,0.0,1,0,0,1100,431.0,3,14.0,28.0,1576,vila-maria,49.25,49.25,Low,788.0,1576.0,2.5522041763341066,0.0625,0.03125,0,1
32.0,2.0,0,1.0,0.0,1,0,0,1020,360.0,2,13.0,26.0,1421,vila-maria,44.40625,44.40625,Low,710.5,1421.0,2.8333333333333335,0.0625,0.03125,0,1
32.0,2.0,0,1.0,0.0,1,0,0,980,380.0,0,13.0,25.0,1398,vila-maria,43.6875,43.6875,Low,699.0,1398.0,2.5789473684210527,0.0625,0.03125,0,1
52.0,2.0,0,1.0,0.0,1,0,0,1890,80.0,93,24.0,48.0,2135,vila-maria,41.05769230769231,41.05769230769231,Low,1067.5,2135.0,23.625,0.038461538461538464,0.019230769230769232,0,1
53.0,2.0,0,1.0,0.0,1,0,0,1500,781.0,65,20.0,38.0,2404,vila-maria,45.35849056603774,45.35849056603774,Low,1202.0,2404.0,1.9206145966709347,0.03773584905660377,0.018867924528301886,0,1
120.0,1.0,0,1.0,0.0,0,0,0,1300,50.0,104,22.0,33.0,1509,vila-maria,12.575,12.575,Low,1509.0,1509.0,26.0,0.008333333333333333,0.008333333333333333,0,1
32.0,2.0,0,1.0,0.0,1,0,0,1222,345.0,15,16.0,31.0,1629,vila-maria,50.90625,50.90625,Low,814.5,1629.0,3.542028985507246,0.0625,0.03125,0,1
32.0,2.0,0,1.0,0.0,1,0,0,980,289.0,0,13.0,25.0,1307,vila-maria,40.84375,40.84375,Low,653.5,1307.0,3.3910034602076125,0.0625,0.03125,0,1
45.0,2.0,1,1.0,1.0,1,0,0,2400,472.0,38,31.0,62.0,3003,vila-maria,66.73333333333333,66.73333333333333,Low,1501.5,3003.0,5.084745762711864,0.044444444444444446,0.022222222222222223,2,1
59.0,3.0,0,1.0,1.0,1,1,0,2499,522.0,0,32.0,64.0,3117,vila-maria,52.83050847457627,52.83050847457627,Low,1039.0,3117.0,4.787356321839081,0.05084745762711865,0.01694915254237288,1,1
32.0,2.0,0,1.0,0.0,0,0,0,910,334.0,20,12.0,23.0,1299,vila-maria,40.59375,40.59375,Low,649.5,1299.0,2.7245508982035926,0.0625,0.03125,0,1
32.0,2.0,0,1.0,0.0,1,0,0,960,420.0,0,13.0,24.0,1417,vila-maria,44.28125,44.28125,Low,708.5,1417.0,2.2857142857142856,0.0625,0.03125,0,1
33.0,2.0,0,1.0,0.0,1,0,0,1283,300.0,0,17.0,33.0,1633,vila-maria,49.48484848484848,49.484848484848484,Low,816.5,1633.0,4.276666666666666,0.06060606060606061,0.030303030303030304,0,1
32.0,2.0,0,1.0,0.0,1,0,0,900,420.0,0,12.0,23.0,1355,vila-maria,42.34375,42.34375,Low,677.5,1355.0,2.142857142857143,0.0625,0.03125,0,1
32.0,2.0,0,1.0,0.0,0,0,0,1190,300.0,0,16.0,30.0,1536,vila-maria,48.0,48.0,Low,768.0,1536.0,3.966666666666667,0.0625,0.03125,0,1
40.0,2.0,0,1.0,0.0,1,0,0,1350,335.0,0,18.0,34.0,1737,vila-maria,43.425,43.425,Low,868.5,1737.0,4.029850746268656,0.05,0.025,0,1
32.0,2.0,0,1.0,0.0,1,0,0,1150,335.0,0,15.0,29.0,1529,vila-maria,47.78125,47.78125,Low,764.5,1529.0,3.4328358208955225,0.0625,0.03125,0,1
36.0,2.0,0,1.0,1.0,1,0,0,2000,430.0,0,26.0,51.0,2507,vila-maria,69.63888888888889,69.63888888888889,Low,1253.5,2507.0,4.651162790697675,0.05555555555555555,0.027777777777777776,0,1
33.0,2.0,0,1.0,0.0,1,0,0,900,414.0,0,12.0,23.0,1349,vila-maria,40.87878787878788,40.878787878787875,Low,674.5,1349.0,2.1739130434782608,0.06060606060606061,0.030303030303030304,0,1
33.0,2.0,0,1.0,0.0,1,0,0,1000,400.0,0,13.0,25.0,1438,vila-maria,43.57575757575758,43.57575757575758,Low,719.0,1438.0,2.5,0.06060606060606061,0.030303030303030304,0,1
53.0,2.0,0,1.0,1.0,1,0,0,3500,350.0,0,45.0,90.0,3985,vila-maria,75.18867924528301,75.18867924528301,Low,1992.5,3985.0,10.0,0.03773584905660377,0.018867924528301886,0,1
32.0,2.0,0,1.0,0.0,1,0,0,940,350.0,0,12.0,24.0,1326,vila-maria,41.4375,41.4375,Low,663.0,1326.0,2.6857142857142855,0.0625,0.03125,0,1
32.0,2.0,0,1.0,0.0,1,0,0,901,350.0,0,12.0,23.0,1286,vila-maria,40.1875,40.1875,Low,643.0,1286.0,2.5742857142857143,0.0625,0.03125,0,1
35.0,2.0,0,1.0,0.0,1,0,0,977,400.0,0,13.0,25.0,1415,vila-maria,40.42857142857143,40.42857142857143,Low,707.5,1415.0,2.4425,0.05714285714285714,0.02857142857142857,0,1
